t,x,y,x_ref,y_ref,target_x,target_y,vx_ref,vy_ref,support,left_foot_x,left_foot_y,left_foot_z,left_knee_x,left_knee_y,left_knee_z,right_foot_x,right_foot_y,right_foot_z,right_knee_x,right_knee_y,right_knee_z,apple_x,apple_y,apple_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,apple_caught,wbc_control,arm_error_x,arm_error_y,arm_error_z,arm_force_x,arm_force_y,arm_force_z
16.1,3.957321646522824,0.07604151067788421,3.966553272185044,0.0753742241921498,5.0,0.0,0.3490750847705598,-0.025428039492388636,left_stance,3.9283769975522302,-0.061938011161313124,0.068732932652149,3.9204109317432163,-0.050760487736671175,0.38594853697347575,4.147383124213115,0.2162573174149062,0.10579900268385012,4.002215510936047,0.211069900033058,0.3871324406282003,3.869717194062528,-0.1495905984040354,0.7233429607789381,3.869717194062528,-0.1495905984040354,0.7233429607789381,3.9387518574053244,0.3256024102002748,0.6323000148326041,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.11,3.959631597971755,0.07587257724149746,3.9700739427907457,0.07511775102806591,5.0,0.0,0.34907502092014087,-0.025428916013137296,left_stance,3.9372556047018814,-0.06257996916442538,0.06760658667843039,3.925819641563011,-0.05115508558612139,0.3847044373966029,4.144942151476105,0.2175168097359078,0.10574983223497911,3.996970275059017,0.21240813361788527,0.38548664402746735,3.8684813116469963,-0.14933993807262605,0.7230407895624421,3.8684813116469963,-0.14933993807262605,0.7230407895624421,3.9448619611992477,0.32522989411044434,0.6310516117134243,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.12,3.9619429448170007,0.07570354927961455,3.973594612773996,0.0748612693193828,5.0,0.0,0.34907495849563913,-0.025429772929930514,left_stance,3.9461239743805807,-0.06322129664096013,0.06649226271619428,3.9312318503835466,-0.051549948056053035,0.38343474657117804,4.142442732816682,0.2187064383865968,0.10579357761052945,3.991806769645818,0.21373079887363353,0.38396904387817027,3.867329542190781,-0.14909144146995285,0.7227040243717383,3.867329542190781,-0.14909144146995285,0.7227040243717383,3.950893576267429,0.3248525056737368,0.6297749368808931,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.13,3.9642559285071512,0.07553441110417441,3.977115282148725,0.0746047792576111,5.0,0.0,0.34907489746721376,-0.025430610654371192,left_stance,3.9549803360674898,-0.06386187714072511,0.0654096443643899,3.9366475332560062,-0.05194507089582013,0.38215964975487027,4.139889396833164,0.21983449898454382,0.10593348998924022,3.986739740314814,0.21503542923813007,0.38259389911171926,3.866270262402326,-0.14884662597663773,0.7223486809165018,3.866270262402326,-0.14884662597663773,0.7223486809165018,3.956837796898289,0.32447135629844864,0.6284892723707074,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.14,3.966570785074281,0.07536514740901985,3.9806359509285714,0.07434828103023534,5.0,0.0,0.34907483780562176,-0.02543142958975895,left_stance,3.963822958960745,-0.06450159704368046,0.06478096131732583,3.9420666596600236,-0.05234044947343819,0.3813019372405034,4.137286855837226,0.22090983576368137,0.10657449131237193,3.9817833825595326,0.21631951768246901,0.38177712176183576,3.865311539041931,-0.148607031098704,0.7223931700849598,3.865311539041931,-0.148607031098704,0.7223931700849598,3.9626859432441877,0.3240876134601871,0.6276163357869933,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.15,3.968887744588672,0.07519574330243567,3.984156619126888,0.07409177482079536,5.0,0.0,0.34907477948220633,-0.025432230131253054,left_stance,3.9726501559762015,-0.06514034579795625,0.06491987286232122,3.947489192981233,-0.052736078744496075,0.3811758849585275,4.134639894470204,0.22194159878533212,0.10801220133231287,3.9769512686138215,0.2175805184134769,0.3818252288428874,3.864461111672888,-0.14837420952614788,0.7231472147765184,3.864461111672888,-0.14837420952614788,0.7231472147765184,3.968429584368736,0.3237024912893114,0.6274691782636738,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.16,3.9712070306383684,0.07502618433775403,3.9876772867567474,0.07383526080896587,5.0,0.0,0.34907472246888543,-0.025433012666032206,left_stance,3.981460287564064,-0.06577801614370726,0.06512291070811253,3.9529150900136756,-0.053131953223005415,0.38107869416008555,4.131953253037015,0.2229390065691225,0.10952452994893541,3.972256282040269,0.21881584934325554,0.3820268601951534,3.863726377799364,-0.14814971799584542,0.7239033275127181,3.863726377799364,-0.14814971799584542,0.7239033275127181,3.974060560150024,0.3233172406766723,0.6273436428252726,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.17,3.9735288598354734,0.07485645654193494,3.9911979538309468,0.07357873917063465,5.0,0.0,0.34907466673814097,-0.02543377757345132,left_stance,3.9902517653294205,-0.06641450432212956,0.06538936413427776,3.9583443004889514,-0.05352806695427678,0.38101037319051945,4.129231508175944,0.22391111986975137,0.11109171726553065,3.9677105606756955,0.22002289532834166,0.38237274425828216,3.863114380381396,-0.14793510803591123,0.7246567314599038,3.863114380381396,-0.14793510803591123,0.7246567314599038,3.9795710019742216,0.32293313899329334,0.6272382659526825,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.18,3.9758534413508975,0.07468654644204517,3.994718620362015,0.07332221007797912,5.0,0.0,0.34907461226300734,-0.025434525225195175,left_stance,3.9990230554441437,-0.0670497102690784,0.06571847400386122,3.9637767666338246,-0.05392441348990194,0.380970927916247,4.126478953668587,0.22486663142673688,0.1126936872057186,3.9633254484087237,0.22119901217716015,0.38285297722315476,3.8626317976799966,-0.1477319166678239,0.7254025910430792,3.8626317976799966,-0.1477319166678239,0.7254025910430792,3.9849533521701703,0.32255147952258967,0.6271514887024847,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.19,3.978180976479084,0.0745164410895733,3.998239286362216,0.07306567369954144,5.0,0.0,0.34907455901706114,-0.02543525598542923,left_stance,4.007772681838921,-0.06768353779282765,0.06610943653671535,3.9692124227578356,-0.05432098586490243,0.38096036172425896,4.123699484254592,0.2258136755148994,0.11431021472033412,3.959111456098281,0.2223415314216488,0.38345711532915894,3.862284935349738,-0.14754165714107442,0.7261360526842345,3.862284935349738,-0.14754165714107442,0.7261360526842345,3.990200382151826,0.32217356070558656,0.6270816780770877,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.2,3.9805116582340645,0.07434612808253284,4.001759951843557,0.07280913020030208,5.0,0.0,0.34907450697441045,-0.025435970210947456,left_stance,4.016499229165559,-0.0683158947356196,0.06656140724859352,3.9746511948722136,-0.05471777657709265,0.3809786755218268,4.120896485254854,0.22675966008225906,0.11592109594878766,3.9550782317724735,0.2234477658470445,0.38417426956779555,3.8620797206629223,-0.14736580977284267,0.7268522857085538,3.8620797206629223,-0.14736580977284267,0.7268522857085538,3.9953052092509846,0.32180067530036394,0.6270271488461017,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.21,3.982845670977973,0.07417559558532073,4.00528061681779,0.07255257974175203,5.0,0.0,0.34907445610968496,-0.02543666825131736,left_stance,4.025201345521274,-0.06894669311876457,0.06707350503283865,3.980093000341289,-0.055114777568691355,0.38102586773642644,4.118072730637627,0.22771112323463563,0.11750632011401874,3.9512345400791027,0.22451501577253616,0.38499320163618117,3.862021698719019,-0.14720581296234614,0.7275465230401027,3.862021698719019,-0.14720581296234614,0.7275465230401027,4.000261312237766,0.32143409955667923,0.6269861855890035,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.22,3.9851831900829655,0.07400483234631143,4.008801281296419,0.07229602248196348,5.0,0.0,0.3490744063980251,-0.025437350449022154,left_stance,4.0338777449279455,-0.06957584927114563,0.06764481636103861,3.985537747567273,-0.05551198021019885,0.38110193431587197,4.115230291903961,0.22867361486178245,0.11904624180285693,3.947588250796923,0.22554057607440436,0.38590242001754416,3.8621160304663364,-0.14706305444614665,0.7282141013180482,3.8621160304663364,-0.14706305444614665,0.7282141013180482,4.005062545540001,0.3210750825054409,0.6269570647288248,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.23,3.987524381627297,0.07383382771318188,4.012321945290707,0.07203945857565924,5.0,0.0,0.3490743578150727,-0.025438017139600283,left_stance,4.042527209560959,-0.07020328394109342,0.06827439957879013,3.9909853357092255,-0.05590937528654688,0.38120686872866455,4.112370459844632,0.22965160333942275,0.12052175219780631,3.9441463360638678,0.2265217439421355,0.3868902751206139,3.86236749234013,-0.14693886285690808,0.7288505000772111,3.86236749234013,-0.14693886285690808,0.7288505000772111,4.009703152185404,0.3207248354604857,0.6269380763285801,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.240000000000002,3.9898694021261005,0.0736625716459748,4.015842608811678,0.07178288817428065,5.0,0.0,0.3490743103369608,-0.02543866865178217,left_stance,4.051148591723515,-0.07082892239168442,0.06896128927261935,3.996435654436703,-0.05630695298551193,0.38134066196455263,4.1094936808548335,0.2306484065161786,0.12191444778733203,3.940914875839087,0.22745582735634962,0.3879450524830207,3.8627804773031067,-0.14683449964399664,0.7294513796524047,3.8627804773031067,-0.14683449964399664,0.7294513796524047,4.014177775501092,0.32038452182703075,0.6269275454264762,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.25,3.9922183982972292,0.07349105472792054,4.01936327187012,0.07152631142605423,5.0,0.0,0.34907426394030466,-0.02543930530762439,left_stance,4.059740815563821,-0.07145269447961364,0.06970450068422676,4.001888583718471,-0.05670470288837238,0.3815033025353056,4.106599509108573,0.23166614562492457,0.12320679509027913,3.9378990709920614,0.22834015427501694,0.38905506313225385,3.8633589970607685,-0.14675115140996423,0.7300126174841652,3.8633589970607685,-0.14675115140996423,0.7300126174841652,4.018481469614485,0.32005524730728363,0.6269238526923784,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.26,3.9945715068623353,0.07331926817404968,4.022883934476596,0.07126972847605706,5.0,0.0,0.3490742186021917,-0.02543992742264119,left_stance,4.06830287853386,-0.07207453471787333,0.07050303414848566,4.007343993646443,-0.057102613962776716,0.3816947764757009,4.103686575512718,0.23270572035466583,0.12438228998179314,3.9351032633070133,0.229172082511028,0.39020873029765646,3.864106685215505,-0.14668992271246162,0.7305303425237051,3.864106685215505,-0.14668992271246162,0.7305303425237051,4.022609708806668,0.31973805058911026,0.6269254541965459,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.27,3.996928854383192,0.07314720383763865,4.026404596641442,0.07101313946628077,5.0,0.0,0.349074174300173,-0.02544053530593357,left_stance,4.07683385258979,-0.07269438232255188,0.07135587953207029,4.0128017442948565,-0.05750067455778055,0.38191506734472236,4.1007525739974575,0.233766803081897,0.12542561029546767,3.9325309616055675,0.2299490102796053,0.3913946717746061,3.8650268011199054,-0.14665182937655236,0.731000967456844,3.8650268011199054,-0.14665182937655236,0.731000967456844,4.026558395774849,0.31943389459841987,0.6269309000920791,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.28,3.9992905571330546,0.07297485421454122,4.029925258374776,0.07075654453569431,5.0,0.0,0.3490741310122535,-0.025441129260315738,left_stance,4.085332885135242,-0.07331218124413807,0.07226202065018394,4.018261685614475,-0.05789887240100018,0.38216415622697253,4.0977942653672255,0.23484785018069024,0.12632276048914978,3.9301848731261613,0.2306683873881997,0.3926017773535957,3.866122234191339,-0.1466377923578155,0.7314212184899384,3.866122234191339,-0.1466377923578155,0.7314212184899384,4.030323868863536,0.31914365839015923,0.6269388520247193,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.29,4.001656721002769,0.07280221244546667,4.033445919686501,0.07049994382030553,5.0,0.0,0.3490740887168837,-0.025441709582439256,left_stance,4.093799199709981,-0.07392788018377577,0.0732204396395879,4.02372365736152,-0.05829719459781965,0.38244202173429587,4.0948074986408125,0.23594612839195606,0.12706120728851295,3.9280669392555017,0.23132772703439575,0.39381928083871676,3.8673955084565215,-0.14664863219208343,0.7317881624650574,3.8673955084565215,-0.14664863219208343,0.7317881624650574,4.033902908325523,0.31886812974654155,0.6269480990974636,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.3,4.004027441441099,0.07262927231627389,4.0369665805863075,0.07024333745322142,5.0,0.0,0.3490740473929509,-0.0254422765629147,left_stance,4.102232096427484,-0.07454143259497882,0.07423012126702208,4.029187489060817,-0.05869562763258485,0.3827486400076172,4.091787249552802,0.2370577544118013,0.1276300053516118,3.926178374684608,0.23192461816911805,0.39503682628874665,3.8688487871060797,-0.14668506406321352,0.732099231096599,3.8688487871060797,-0.14668506406321352,0.732099231096599,4.037292741672744,0.31860799854448296,0.6269575722327261,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.31,4.006402803428678,0.0724560282563563,4.0404872410836825,0.06998672556470734,5.0,0.0,0.3490740070197704,-0.025442830486431017,left_stance,4.1106309521659865,-0.07515279667135319,0.07529005715307023,4.034653000002538,-0.059094157371706604,0.38308398471898797,4.0887276756691655,0.238177746129321,0.12801991211844577,3.924519709059527,0.23245673837317582,0.3962445282166501,3.870483876855098,-0.14674769351595707,0.732352242146937,3.870483876855098,-0.14674769351595707,0.732352242146937,4.040491048174478,0.31836385094722724,0.6269663567913233,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.32,4.008782881484833,0.07228247533519883,4.044007901187908,0.06973010828224488,5.0,0.0,0.34907396757707726,-0.025443371631872526,left_stance,4.118995220518502,-0.07576193532092304,0.07639924989266374,4.0401199992718,-0.05949276906859405,0.38344802707384884,4.085622187381688,0.2393000842755352,0.12822349111298462,3.9230908302126677,0.2329218671852711,0.3974330255775058,3.8723022319256257,-0.14683701283679643,0.732545417384328,3.8723022319256257,-0.14683701283679643,0.732545417384328,4.043495962555772,0.31813616446786563,0.6269737033252618,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.330000000000002,4.01116773970641,0.07210860925719127,4.047528560908069,0.06947348573058876,5.0,0.0,0.3490739290450182,-0.02544390027243373,left_stance,4.127324431508112,-0.07636881612767911,0.07755671705457265,4.0455882858102505,-0.05989144737033156,0.383840735813501,4.082463533882352,0.24041778360592964,0.12823520304415226,3.921891028094004,0.2333178998092225,0.39859352945871984,3.8743049574908768,-0.14695339812157615,0.7326773971920573,3.8743049574908768,-0.14695339812157615,0.7326773971920573,4.04630607794285,0.3179253039449817,0.6269790363599129,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.34,4.013557431837655,0.07193442635478652,4.051049220253056,0.06921685803182243,5.0,0.0,0.3490738914041434,-0.025444416675731826,left_stance,4.1356181910755545,-0.07697341130099732,0.0787614950435347,4.051057648508672,-0.06029017632601198,0.38426207721779054,4.0792439030711565,0.24152297309804288,0.1280514841024282,3.9209190385697785,0.23364286111773477,0.39971786445879665,3.876492812447798,-0.1470971070448414,0.7327472517235568,3.876492812447798,-0.1470971070448414,0.7327472517235568,4.048920448094726,0.31773151846298947,0.6269819611206237,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.35,4.015952001370086,0.07175992358009356,4.054569879231569,0.06896022530541274,5.0,0.0,0.34907385463539864,-0.02544492110391709,left_stance,4.143876180346832,-0.07757569761358676,0.08001264281000399,4.0565278663295725,-0.06068893939663621,0.3847120151080047,4.075955034211311,0.24260698497294927,0.1276708108680918,3.920173086318155,0.2338949198598628,0.40079850380121873,3.8788662114142967,-0.14726827734202239,0.7327544885239067,3.8788662114142967,-0.14726827734202239,0.7327544885239067,4.0513385889514915,0.31755493924195194,0.6269822681388609,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.36,4.018351481671258,0.07158509849499559,4.058090537852124,0.06870358766826337,5.0,0.0,0.34907381872011745,-0.025445413813781126,left_stance,4.152098154688963,-0.0781756563286303,0.08130924539388082,4.0619987084586135,-0.06108771946648686,0.38519051084997635,4.072588342007786,0.24366045261834962,0.12709375123639122,3.9196509261244614,0.23407240296971402,0.4018285982781783,3.8814252258790773,-0.1474669260119259,0.7326990565637567,3.8814252258790773,-0.1474669260119259,0.7326990565637567,4.0535604795201365,0.31739557851378714,0.6269799356935469,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.37,4.02075589614123,0.07140994925988461,4.061611196123051,0.06844694523476734,5.0,0.0,0.3490737836400137,-0.025445895056863004,left_stance,4.160283942562642,-0.07877327311678742,0.08335322686244878,4.06746993448374,-0.061486498855887264,0.38640033292981,4.069135050643196,0.2446734176781285,0.12702581029976973,3.9193498819609207,0.2341738098652067,0.4035048087280113,3.884169584465071,-0.14769294924339396,0.7332841562296374,3.884169584465071,-0.14769294924339396,0.7332841562296374,4.05558656210848,0.3172533293938384,0.6276779396365164,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.38,4.023165258395494,0.07123447462110151,4.065131854052504,0.06819029811685838,5.0,0.0,0.349073749377174,-0.02544636507955333,left_stance,4.168433444180696,-0.07936853796371032,0.08582947171249879,4.072941294600724,-0.06188525933525363,0.3880271751829717,4.065586336157269,0.24563544666013348,0.12715756957681038,3.91926688332547,0.234197826618062,0.4055074412846502,3.8870986723013177,-0.14794612306643423,0.7341963543484746,3.8870986723013177,-0.14794612306643423,0.7341963543484746,4.057417741907233,0.31712796674880933,0.6287623696804147,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.39,4.025579572473133,0.07105867389716958,4.068652511648461,0.06793364642406131,5.0,0.0,0.3490737159140503,-0.02544682412319633,left_stance,4.176546629981686,-0.07996144506872128,0.0883143881644447,4.078412529843908,-0.06228398214035527,0.38964821711382136,4.061933475401859,0.24653575738771438,0.12707325226168442,3.9193984984089845,0.2341433398698769,0.40740901901086146,3.8902115295320665,-0.14822610472457293,0.7350141377059218,3.8902115295320665,-0.14822610472457293,0.7350141377059218,4.059055385909575,0.31701914905410256,0.6298109856047369,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.4,4.027998833068897,0.07088254696390595,4.072173168918726,0.06767699026354146,5.0,0.0,0.349073683233453,-0.025447272424189937,left_stance,4.184623538928037,-0.08055199273526692,0.09078703033072745,4.0838833723408285,-0.06268264798869505,0.39124324329573124,4.058167999645917,0.24736335547428898,0.1267618306450508,3.919740963758438,0.23400945036418375,0.4091854070898023,3.8935068490251883,-0.1485324347615974,0.7357190220967362,3.8935068490251883,-0.1485324347615974,0.7357190220967362,4.060501321147311,0.31692642122564446,0.6308043304097123,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.41,4.030423025787896,0.07070609423849268,4.07569382587094,0.06742032974015302,5.0,0.0,0.3490736513185434,-0.025447710214083926,left_stance,4.192664276638273,-0.0811401832537515,0.09322753095911812,4.089353545589434,-0.06308123709693163,0.39279307355877935,4.054281850748572,0.24810718073379312,0.12621542650592096,3.9202902102031136,0.23379548596094696,0.4108142434706042,3.89698297337408,-0.14886453981220654,0.7362939686878426,3.89698297337408,-0.14886453981220654,0.7362939686878426,4.06175783221294,0.3168492184033885,0.6317241521851984,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.42,4.032852127421626,0.07052931666258419,4.079214482512575,0.06716366495648655,5.0,0.0,0.34907362015282734,-0.0254481377196762,left_stance,4.200669013362909,-0.08172602277731006,0.09561746870775373,4.094822764756576,-0.06347972919926334,0.39427992792684746,4.050267537670937,0.24875626305990173,0.12542962748081846,3.921041884910415,0.23350101399795084,0.4122752991194091,3.9006378913175057,-0.14922173608234116,0.7367237317552606,3.9006378913175057,-0.14922173608234116,0.7367237317552606,4.062827658028045,0.31678687065587074,0.6325537587368203,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.43,4.035286106244002,0.07035221568452407,4.082735138850944,0.06690699601291546,5.0,0.0,0.3490735897201481,-0.025448555163107137,left_stance,4.20863798181352,-0.08230952119105725,0.09794020844101242,4.100290736996477,-0.06387810356670279,0.39568776479682866,4.046118290966541,0.24929988682718024,0.12440375693281988,3.9219913695353337,0.23312585286299303,0.4135508065576415,3.9044692337294524,-0.14960323350110374,0.736995176412665,3.9044692337294524,-0.14960323350110374,0.736995176412665,4.063713987810725,0.3167386085675021,0.6332783435620152,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.44,4.03772492232613,0.07017479324073869,4.0862557948932,0.06665032300764155,5.0,0.0,0.34907356000467976,-0.02544896276195215,left_stance,4.216571474854464,-0.08289069197530644,0.10018120809251106,4.105757161787905,-0.06427633902717413,0.3970025859085232,4.041828212785737,0.24972776230825564,0.12314108993129011,3.9231337945216183,0.23267008264161823,0.4146257504251677,3.908474269355813,-0.1500081405221699,0.7370975600309981,3.908474269355813,-0.1500081405221699,0.7370975600309981,4.064420456188391,0.316703569662738,0.6338852768433957,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.45,4.040168527868541,0.06999705173636986,4.089776450646344,0.06639364603673974,5.0,0.0,0.34907353099092076,-0.025449360729312445,left_stance,4.224469843066505,-0.08346955206321492,0.10232828627633861,4.111221731288738,-0.06467441398636922,0.39821270228735917,4.037392419860406,0.25003020198960146,0.12164900867864609,3.92446404970181,0.23213405470726584,0.41548811444173284,3.912649900495707,-0.15043546954845294,0.7370227717077836,3.912649900495707,-0.15043546954845294,0.7370227717077836,4.064951137397492,0.3166808056139442,0.6343643557782827,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.46,4.042616867549649,0.06981899402520378,4.093297106117223,0.0661369651942018,5.0,0.0,0.3490735026636875,-0.02544974927390401,left_stance,4.232333492191498,-0.08404612169327527,0.1043718455733757,4.116684130706738,-0.0650723064493077,0.39930895608661215,4.032807176909794,0.25019829903701096,0.119939091627878,3.925976791425843,0.23151840012405864,0.416129079890455,3.916992658842372,-0.15088414294949676,0.7367655249147818,3.916992658842372,-0.15088414294949676,0.7367655249147818,4.065310538508704,0.3166692901726992,0.634708009324649,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.47,4.045069878889217,0.06964062338894722,4.096817761312537,0.06588028057197931,5.0,0.0,0.3490734750081078,-0.025450128600144867,left_stance,4.240162880466966,-0.08462042425702541,0.10630504726195417,4.122144038685256,-0.06546999404254714,0.4002848940970928,4.028070017934267,0.2502241045470591,0.11802713161850784,3.9276664465228848,0.2308240367370104,0.4165431715990462,3.9214987017111187,-0.15135299963666174,0.7363234993190183,3.9214987017111187,-0.15135299963666174,0.7363234993190183,4.065503591615116,0.3166679277575255,0.6349114533005795,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.48,4.047527347623897,0.06946195396870695,4.100338251585165,0.06562360429510142,5.0,0.0,0.3490734481557012,-0.02545049690455893,left_stance,4.247958371745248,-0.0851924745390346,0.10812393418525384,4.127600983477776,-0.0658674431245673,0.40113688961434946,4.023179706906743,0.25010080997560774,0.11593307960833105,3.929527067543325,0.2300521846056072,0.41672834833261696,3.9261636651583216,-0.15184079240048826,0.7356974287186793,3.9261636651583216,-0.15184079240048826,0.7356974287186793,4.065535498500969,0.3166755731808491,0.6349727927106001,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.490000000000002,4.049989157095745,0.06928299280997173,4.10385853036991,0.06536693987376614,5.0,0.0,0.3490734221211617,-0.02545085398608947,left_stance,4.25572048003983,-0.08576229846476838,0.10982749943392504,4.133054590962956,-0.06626462751549625,0.4018642103385982,4.018136578497163,0.24982289191491147,0.11368091197710009,3.9315525822259803,0.22920435339640233,0.41668603551900446,3.930982908408568,-0.15234621211326657,0.7348911330440968,3.930982908408568,-0.15234621211326657,0.7348911330440968,4.065411972125655,0.3166910231567228,0.6348930691699809,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.5,4.052455225683815,0.06910374436723048,4.107378597687306,0.06511028741487353,5.0,0.0,0.34907339687658556,-0.02545120022792149,left_stance,4.263449804054879,-0.08632992791654505,0.11141769955290179,4.138504522489312,-0.06666152381208439,0.40246903101216847,4.012942545450981,0.2493862650417472,0.11129842090296638,3.9337367269472883,0.22828234904310596,0.416421099284799,3.9359514503339046,-0.15286789158481395,0.7339114934258226,3.9359514503339046,-0.15286789158481395,0.7339114934258226,4.0651391616571235,0.31671303101273746,0.6346762523385543,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.51,4.0549254661889,0.06892421343352742,4.110898453557614,0.0648536470216539,5.0,0.0,0.34907337239509983,-0.02545153599906918,left_stance,4.2711469833998565,-0.08689539728633322,0.11289941203634969,4.143950434513308,-0.06705810833217729,0.402956390553483,4.007601107285063,0.248788414334516,0.10881692893319977,3.9360730009171427,0.2272882772172696,0.4159417618673681,3.941063928939975,-0.15340441119265705,0.7327683704067343,3.941063928939975,-0.15340441119265705,0.7327683704067343,4.064723598485493,0.3167403201056697,0.6343291753387899,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.52,4.0573997862551225,0.06874440511706201,4.114418098000842,0.0645970187938032,5.0,0.0,0.3490733486508216,-0.02545186165493478,left_stance,4.278812695497891,-0.0874587433031587,0.11428033793424361,4.149391979042761,-0.06745435713925733,0.4033340945054512,4.00211737793831,0.24802850045669078,0.10627093055089545,3.9385546608079656,0.22622454221797098,0.41525945956426974,3.9463146030443825,-0.15395430756440745,0.7314744664526095,3.9463146030443825,-0.15395430756440745,0.7314744664526095,4.0641721823927535,0.31677159448182,0.6338614151986789,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
16.53,4.059878088800023,0.06856432481734002,4.117937531036745,0.06434040282761297,5.0,0.0,0.349073325618819,-0.02545217753784424,left_stance,4.286447652431909,-0.08802000485725905,0.11557085143792413,4.154828804088719,-0.0678502460674526,0.40361256465941453,3.9964980898508697,0.24710743670461793,0.10369766523649918,3.9411747150436054,0.22509384396090615,0.41438864546503995,3.951697355698782,-0.15451608251384427,0.7300451349751331,3.951697355698782,-0.15451608251384427,0.7300451349751331,4.06349216640086,0.31680554967669117,0.6332851204080422,True,impedance-mpc,0.1555298322687424,0.19691472227363135,-0.4442199341298021,-35.0,-35.0,35.0
